file_path,class_id,class_name
./cv-valid-train/wav/sample-000303.wav,0,us
./cv-valid-train/wav/sample-000317.wav,2,england
./cv-valid-train/wav/sample-000343.wav,0,us
./cv-valid-train/wav/sample-000345.wav,1,indian
./cv-valid-train/wav/sample-000350.wav,2,england
./cv-valid-train/wav/sample-000360.wav,2,england
./cv-valid-train/wav/sample-000368.wav,2,england
./cv-valid-train/wav/sample-000375.wav,0,us
./cv-valid-train/wav/sample-000378.wav,2,england
./cv-valid-train/wav/sample-000379.wav,2,england
./cv-valid-train/wav/sample-000383.wav,0,us
./cv-valid-train/wav/sample-000385.wav,2,england
./cv-valid-train/wav/sample-000389.wav,2,england
./cv-valid-train/wav/sample-000392.wav,2,england
./cv-valid-train/wav/sample-000393.wav,0,us
./cv-valid-train/wav/sample-000410.wav,2,england
./cv-valid-train/wav/sample-000412.wav,2,england
./cv-valid-train/wav/sample-000414.wav,2,england
./cv-valid-train/wav/sample-000416.wav,0,us
./cv-valid-train/wav/sample-000425.wav,2,england
./cv-valid-train/wav/sample-000429.wav,0,us
./cv-valid-train/wav/sample-000443.wav,2,england
./cv-valid-train/wav/sample-000447.wav,0,us
./cv-valid-train/wav/sample-000451.wav,2,england
./cv-valid-train/wav/sample-000470.wav,0,us
./cv-valid-train/wav/sample-000477.wav,1,indian
./cv-valid-train/wav/sample-000479.wav,2,england
./cv-valid-train/wav/sample-000498.wav,2,england
./cv-valid-train/wav/sample-000507.wav,2,england
./cv-valid-train/wav/sample-000517.wav,0,us
./cv-valid-train/wav/sample-000520.wav,2,england
./cv-valid-train/wav/sample-000524.wav,2,england
./cv-valid-train/wav/sample-000539.wav,1,indian
./cv-valid-train/wav/sample-000544.wav,0,us
./cv-valid-train/wav/sample-000545.wav,2,england
./cv-valid-train/wav/sample-000547.wav,1,indian
./cv-valid-train/wav/sample-000548.wav,0,us
./cv-valid-train/wav/sample-000556.wav,2,england
./cv-valid-train/wav/sample-000563.wav,1,indian
./cv-valid-train/wav/sample-000576.wav,0,us
./cv-valid-train/wav/sample-000578.wav,2,england
./cv-valid-train/wav/sample-000579.wav,2,england
./cv-valid-train/wav/sample-000591.wav,0,us
./cv-valid-train/wav/sample-000595.wav,0,us
./cv-valid-train/wav/sample-000597.wav,1,indian
./cv-valid-train/wav/sample-000610.wav,1,indian
./cv-valid-train/wav/sample-000612.wav,0,us
./cv-valid-train/wav/sample-000629.wav,0,us
./cv-valid-train/wav/sample-000635.wav,0,us
./cv-valid-train/wav/sample-000645.wav,2,england
./cv-valid-train/wav/sample-000646.wav,0,us
./cv-valid-train/wav/sample-000647.wav,0,us
./cv-valid-train/wav/sample-000651.wav,2,england
./cv-valid-train/wav/sample-000663.wav,2,england
./cv-valid-train/wav/sample-000671.wav,1,indian
./cv-valid-train/wav/sample-000691.wav,2,england
./cv-valid-train/wav/sample-000694.wav,0,us
./cv-valid-train/wav/sample-000695.wav,1,indian
./cv-valid-train/wav/sample-000717.wav,0,us
./cv-valid-train/wav/sample-000720.wav,2,england
./cv-valid-train/wav/sample-000742.wav,2,england
./cv-valid-train/wav/sample-000749.wav,0,us
./cv-valid-train/wav/sample-000751.wav,2,england
./cv-valid-train/wav/sample-000766.wav,2,england
./cv-valid-train/wav/sample-000776.wav,2,england
./cv-valid-train/wav/sample-000777.wav,1,indian
./cv-valid-train/wav/sample-000784.wav,1,indian
./cv-valid-train/wav/sample-000794.wav,0,us
./cv-valid-train/wav/sample-000795.wav,2,england
./cv-valid-train/wav/sample-000798.wav,2,england
./cv-valid-train/wav/sample-000801.wav,1,indian
./cv-valid-train/wav/sample-000802.wav,0,us
./cv-valid-train/wav/sample-000803.wav,2,england
./cv-valid-train/wav/sample-000817.wav,0,us
./cv-valid-train/wav/sample-000819.wav,0,us
./cv-valid-train/wav/sample-000823.wav,0,us
./cv-valid-train/wav/sample-000824.wav,2,england
./cv-valid-train/wav/sample-000829.wav,2,england
./cv-valid-train/wav/sample-000841.wav,0,us
./cv-valid-train/wav/sample-000851.wav,1,indian
./cv-valid-train/wav/sample-000854.wav,0,us
./cv-valid-train/wav/sample-000866.wav,0,us
./cv-valid-train/wav/sample-000867.wav,2,england
./cv-valid-train/wav/sample-000882.wav,2,england
./cv-valid-train/wav/sample-000892.wav,0,us
./cv-valid-train/wav/sample-000894.wav,2,england
./cv-valid-train/wav/sample-000895.wav,2,england
./cv-valid-train/wav/sample-000901.wav,1,indian
./cv-valid-train/wav/sample-000903.wav,2,england
./cv-valid-train/wav/sample-000909.wav,0,us
./cv-valid-train/wav/sample-000917.wav,0,us
./cv-valid-train/wav/sample-000919.wav,0,us
./cv-valid-train/wav/sample-000953.wav,1,indian
./cv-valid-train/wav/sample-000960.wav,2,england
./cv-valid-train/wav/sample-000968.wav,2,england
./cv-valid-train/wav/sample-000973.wav,1,indian
./cv-valid-train/wav/sample-000974.wav,0,us
./cv-valid-train/wav/sample-000977.wav,2,england
./cv-valid-train/wav/sample-000980.wav,1,indian
./cv-valid-train/wav/sample-000984.wav,2,england
./cv-valid-train/wav/sample-001011.wav,2,england
./cv-valid-train/wav/sample-001038.wav,1,indian
./cv-valid-train/wav/sample-001043.wav,2,england
./cv-valid-train/wav/sample-001048.wav,2,england
./cv-valid-train/wav/sample-001052.wav,0,us
./cv-valid-train/wav/sample-001054.wav,0,us
./cv-valid-train/wav/sample-001062.wav,0,us
./cv-valid-train/wav/sample-001064.wav,0,us
./cv-valid-train/wav/sample-001066.wav,2,england
./cv-valid-train/wav/sample-001068.wav,0,us
./cv-valid-train/wav/sample-001069.wav,0,us
./cv-valid-train/wav/sample-001077.wav,2,england
./cv-valid-train/wav/sample-001079.wav,2,england
./cv-valid-train/wav/sample-001083.wav,1,indian
./cv-valid-train/wav/sample-001092.wav,2,england
./cv-valid-train/wav/sample-001103.wav,2,england
./cv-valid-train/wav/sample-001104.wav,2,england
./cv-valid-train/wav/sample-001108.wav,2,england
./cv-valid-train/wav/sample-001123.wav,0,us
./cv-valid-train/wav/sample-001129.wav,2,england
./cv-valid-train/wav/sample-001136.wav,2,england
./cv-valid-train/wav/sample-001144.wav,0,us
./cv-valid-train/wav/sample-001171.wav,0,us
./cv-valid-train/wav/sample-001188.wav,2,england
./cv-valid-train/wav/sample-001199.wav,0,us
./cv-valid-train/wav/sample-001211.wav,0,us
./cv-valid-train/wav/sample-001216.wav,2,england
./cv-valid-train/wav/sample-001230.wav,1,indian
./cv-valid-train/wav/sample-001234.wav,0,us
./cv-valid-train/wav/sample-001255.wav,0,us
./cv-valid-train/wav/sample-001260.wav,2,england
./cv-valid-train/wav/sample-001261.wav,0,us
./cv-valid-train/wav/sample-001269.wav,0,us
./cv-valid-train/wav/sample-001280.wav,1,indian
./cv-valid-train/wav/sample-001283.wav,2,england
./cv-valid-train/wav/sample-001291.wav,1,indian
./cv-valid-train/wav/sample-001302.wav,0,us
./cv-valid-train/wav/sample-001307.wav,1,indian
./cv-valid-train/wav/sample-001314.wav,2,england
./cv-valid-train/wav/sample-001318.wav,2,england
./cv-valid-train/wav/sample-001319.wav,2,england
./cv-valid-train/wav/sample-001320.wav,2,england
./cv-valid-train/wav/sample-001322.wav,0,us
./cv-valid-train/wav/sample-001323.wav,0,us
./cv-valid-train/wav/sample-001325.wav,2,england
./cv-valid-train/wav/sample-001330.wav,0,us
./cv-valid-train/wav/sample-001337.wav,1,indian
./cv-valid-train/wav/sample-001343.wav,2,england
./cv-valid-train/wav/sample-001346.wav,2,england
./cv-valid-train/wav/sample-001361.wav,0,us
./cv-valid-train/wav/sample-001363.wav,0,us
./cv-valid-train/wav/sample-001364.wav,2,england
./cv-valid-train/wav/sample-001367.wav,0,us
./cv-valid-train/wav/sample-001372.wav,0,us
./cv-valid-train/wav/sample-001380.wav,2,england
./cv-valid-train/wav/sample-001385.wav,0,us
./cv-valid-train/wav/sample-001392.wav,0,us
./cv-valid-train/wav/sample-001396.wav,1,indian
./cv-valid-train/wav/sample-001401.wav,1,indian
./cv-valid-train/wav/sample-001416.wav,2,england
./cv-valid-train/wav/sample-001421.wav,0,us
./cv-valid-train/wav/sample-001424.wav,0,us
./cv-valid-train/wav/sample-001428.wav,2,england
./cv-valid-train/wav/sample-001435.wav,2,england
./cv-valid-train/wav/sample-001438.wav,1,indian
./cv-valid-train/wav/sample-001440.wav,1,indian
./cv-valid-train/wav/sample-001447.wav,1,indian
./cv-valid-train/wav/sample-001463.wav,2,england
./cv-valid-train/wav/sample-001464.wav,2,england
./cv-valid-train/wav/sample-001467.wav,0,us
./cv-valid-train/wav/sample-001469.wav,2,england
./cv-valid-train/wav/sample-001476.wav,1,indian
./cv-valid-train/wav/sample-001477.wav,2,england
./cv-valid-train/wav/sample-001483.wav,1,indian
./cv-valid-train/wav/sample-001491.wav,0,us
./cv-valid-train/wav/sample-001495.wav,0,us
./cv-valid-train/wav/sample-001510.wav,0,us
./cv-valid-train/wav/sample-001514.wav,2,england
./cv-valid-train/wav/sample-001515.wav,1,indian
./cv-valid-train/wav/sample-001518.wav,0,us
./cv-valid-train/wav/sample-001520.wav,0,us
./cv-valid-train/wav/sample-001524.wav,0,us
./cv-valid-train/wav/sample-001530.wav,0,us
./cv-valid-train/wav/sample-001531.wav,0,us
./cv-valid-train/wav/sample-001535.wav,0,us
./cv-valid-train/wav/sample-001537.wav,2,england
./cv-valid-train/wav/sample-001538.wav,0,us
./cv-valid-train/wav/sample-001539.wav,2,england
./cv-valid-train/wav/sample-001546.wav,2,england
./cv-valid-train/wav/sample-001547.wav,2,england
./cv-valid-train/wav/sample-001548.wav,1,indian
./cv-valid-train/wav/sample-001551.wav,2,england
./cv-valid-train/wav/sample-001560.wav,1,indian
./cv-valid-train/wav/sample-001576.wav,2,england
./cv-valid-train/wav/sample-001584.wav,0,us
./cv-valid-train/wav/sample-001586.wav,2,england
./cv-valid-train/wav/sample-001588.wav,0,us
./cv-valid-train/wav/sample-001591.wav,0,us
./cv-valid-train/wav/sample-001597.wav,0,us
./cv-valid-train/wav/sample-001606.wav,2,england
./cv-valid-train/wav/sample-001620.wav,0,us
./cv-valid-train/wav/sample-001623.wav,0,us
./cv-valid-train/wav/sample-001631.wav,2,england
./cv-valid-train/wav/sample-001632.wav,2,england
./cv-valid-train/wav/sample-001634.wav,0,us
./cv-valid-train/wav/sample-001638.wav,0,us
./cv-valid-train/wav/sample-001642.wav,1,indian
./cv-valid-train/wav/sample-001652.wav,2,england
./cv-valid-train/wav/sample-001656.wav,2,england
./cv-valid-train/wav/sample-001657.wav,0,us
./cv-valid-train/wav/sample-001659.wav,2,england
./cv-valid-train/wav/sample-001662.wav,0,us
./cv-valid-train/wav/sample-001664.wav,2,england
./cv-valid-train/wav/sample-001697.wav,2,england
./cv-valid-train/wav/sample-001700.wav,2,england
./cv-valid-train/wav/sample-001713.wav,0,us
./cv-valid-train/wav/sample-001715.wav,2,england
./cv-valid-train/wav/sample-001749.wav,1,indian
./cv-valid-train/wav/sample-001750.wav,0,us
./cv-valid-train/wav/sample-001761.wav,1,indian
./cv-valid-train/wav/sample-001766.wav,2,england
./cv-valid-train/wav/sample-001769.wav,0,us
./cv-valid-train/wav/sample-001778.wav,2,england
./cv-valid-train/wav/sample-001794.wav,0,us
./cv-valid-train/wav/sample-001796.wav,0,us
./cv-valid-train/wav/sample-001801.wav,2,england
./cv-valid-train/wav/sample-001805.wav,2,england
./cv-valid-train/wav/sample-001808.wav,2,england
./cv-valid-train/wav/sample-001810.wav,2,england
./cv-valid-train/wav/sample-001813.wav,0,us
./cv-valid-train/wav/sample-001814.wav,2,england
./cv-valid-train/wav/sample-001817.wav,2,england
./cv-valid-train/wav/sample-001858.wav,0,us
./cv-valid-train/wav/sample-001862.wav,0,us
./cv-valid-train/wav/sample-001874.wav,2,england
./cv-valid-train/wav/sample-001877.wav,2,england
./cv-valid-train/wav/sample-001881.wav,0,us
./cv-valid-train/wav/sample-001894.wav,0,us
./cv-valid-train/wav/sample-001897.wav,2,england
./cv-valid-train/wav/sample-001900.wav,2,england
./cv-valid-train/wav/sample-001904.wav,2,england
./cv-valid-train/wav/sample-001916.wav,2,england
./cv-valid-train/wav/sample-001920.wav,2,england
./cv-valid-train/wav/sample-001928.wav,2,england
./cv-valid-train/wav/sample-001932.wav,0,us
./cv-valid-train/wav/sample-001939.wav,2,england
./cv-valid-train/wav/sample-001948.wav,0,us
./cv-valid-train/wav/sample-001949.wav,2,england
./cv-valid-train/wav/sample-001951.wav,1,indian
./cv-valid-train/wav/sample-001963.wav,2,england
./cv-valid-train/wav/sample-001970.wav,0,us
./cv-valid-train/wav/sample-001974.wav,1,indian
./cv-valid-train/wav/sample-001982.wav,2,england
./cv-valid-train/wav/sample-001984.wav,2,england
./cv-valid-train/wav/sample-001986.wav,2,england
./cv-valid-train/wav/sample-001988.wav,1,indian
./cv-valid-train/wav/sample-001993.wav,2,england
./cv-valid-train/wav/sample-001996.wav,0,us
./cv-valid-train/wav/sample-001998.wav,0,us
./cv-valid-train/wav/sample-002006.wav,1,indian
./cv-valid-train/wav/sample-002008.wav,0,us
./cv-valid-train/wav/sample-002010.wav,2,england
./cv-valid-train/wav/sample-002037.wav,0,us
./cv-valid-train/wav/sample-002040.wav,2,england
./cv-valid-train/wav/sample-002042.wav,2,england
./cv-valid-train/wav/sample-002044.wav,2,england
./cv-valid-train/wav/sample-002053.wav,2,england
./cv-valid-train/wav/sample-002055.wav,2,england
./cv-valid-train/wav/sample-002059.wav,2,england
./cv-valid-train/wav/sample-002065.wav,0,us
./cv-valid-train/wav/sample-002066.wav,0,us
./cv-valid-train/wav/sample-002080.wav,0,us
./cv-valid-train/wav/sample-002091.wav,0,us
./cv-valid-train/wav/sample-002093.wav,1,indian
./cv-valid-train/wav/sample-002096.wav,2,england
./cv-valid-train/wav/sample-002097.wav,2,england
./cv-valid-train/wav/sample-002102.wav,2,england
./cv-valid-train/wav/sample-002109.wav,1,indian
./cv-valid-train/wav/sample-002123.wav,2,england
./cv-valid-train/wav/sample-002140.wav,0,us
./cv-valid-train/wav/sample-002156.wav,0,us
./cv-valid-train/wav/sample-002160.wav,0,us
./cv-valid-train/wav/sample-002169.wav,0,us
./cv-valid-train/wav/sample-002173.wav,2,england
./cv-valid-train/wav/sample-002177.wav,2,england
./cv-valid-train/wav/sample-002206.wav,0,us
./cv-valid-train/wav/sample-002209.wav,2,england
./cv-valid-train/wav/sample-002212.wav,2,england
./cv-valid-train/wav/sample-002213.wav,0,us
./cv-valid-train/wav/sample-002215.wav,1,indian
./cv-valid-train/wav/sample-002217.wav,2,england
./cv-valid-train/wav/sample-002230.wav,2,england
./cv-valid-train/wav/sample-002235.wav,2,england
./cv-valid-train/wav/sample-002242.wav,2,england
./cv-valid-train/wav/sample-002255.wav,0,us
./cv-valid-train/wav/sample-002256.wav,0,us
./cv-valid-train/wav/sample-002263.wav,1,indian
./cv-valid-train/wav/sample-002268.wav,2,england
./cv-valid-train/wav/sample-002273.wav,0,us
./cv-valid-train/wav/sample-002277.wav,1,indian
./cv-valid-train/wav/sample-002281.wav,2,england
./cv-valid-train/wav/sample-002284.wav,0,us
./cv-valid-train/wav/sample-002298.wav,0,us
./cv-valid-train/wav/sample-002305.wav,2,england
./cv-valid-train/wav/sample-002311.wav,0,us
./cv-valid-train/wav/sample-002313.wav,0,us
./cv-valid-train/wav/sample-002314.wav,2,england
./cv-valid-train/wav/sample-002325.wav,1,indian
./cv-valid-train/wav/sample-002330.wav,1,indian
./cv-valid-train/wav/sample-002348.wav,2,england
./cv-valid-train/wav/sample-002349.wav,0,us
./cv-valid-train/wav/sample-002351.wav,2,england
./cv-valid-train/wav/sample-002354.wav,0,us
./cv-valid-train/wav/sample-002355.wav,1,indian
./cv-valid-train/wav/sample-002362.wav,2,england
./cv-valid-train/wav/sample-002363.wav,2,england
./cv-valid-train/wav/sample-002367.wav,2,england
./cv-valid-train/wav/sample-002369.wav,1,indian
./cv-valid-train/wav/sample-002374.wav,0,us
./cv-valid-train/wav/sample-002377.wav,2,england
./cv-valid-train/wav/sample-002384.wav,0,us
./cv-valid-train/wav/sample-002385.wav,2,england
./cv-valid-train/wav/sample-002388.wav,2,england
./cv-valid-train/wav/sample-002393.wav,0,us
./cv-valid-train/wav/sample-002411.wav,0,us
./cv-valid-train/wav/sample-002419.wav,0,us
./cv-valid-train/wav/sample-002430.wav,2,england
./cv-valid-train/wav/sample-002434.wav,1,indian
./cv-valid-train/wav/sample-002438.wav,2,england
./cv-valid-train/wav/sample-002451.wav,2,england
./cv-valid-train/wav/sample-002452.wav,0,us
./cv-valid-train/wav/sample-002460.wav,0,us
./cv-valid-train/wav/sample-002466.wav,2,england
./cv-valid-train/wav/sample-002471.wav,0,us
./cv-valid-train/wav/sample-002474.wav,0,us
./cv-valid-train/wav/sample-002483.wav,2,england
./cv-valid-train/wav/sample-002485.wav,0,us
./cv-valid-train/wav/sample-002487.wav,0,us
./cv-valid-train/wav/sample-002491.wav,2,england
./cv-valid-train/wav/sample-002499.wav,0,us
./cv-valid-train/wav/sample-002510.wav,0,us
./cv-valid-train/wav/sample-002514.wav,0,us
./cv-valid-train/wav/sample-002515.wav,2,england
./cv-valid-train/wav/sample-002520.wav,2,england
./cv-valid-train/wav/sample-002521.wav,1,indian
./cv-valid-train/wav/sample-002525.wav,0,us
./cv-valid-train/wav/sample-002529.wav,0,us
./cv-valid-train/wav/sample-002531.wav,1,indian
./cv-valid-train/wav/sample-002548.wav,0,us
./cv-valid-train/wav/sample-002554.wav,2,england
./cv-valid-train/wav/sample-002556.wav,0,us
./cv-valid-train/wav/sample-002563.wav,1,indian
./cv-valid-train/wav/sample-002583.wav,1,indian
./cv-valid-train/wav/sample-002592.wav,2,england
./cv-valid-train/wav/sample-002599.wav,0,us
./cv-valid-train/wav/sample-002605.wav,2,england
./cv-valid-train/wav/sample-002613.wav,2,england
./cv-valid-train/wav/sample-002623.wav,0,us
./cv-valid-train/wav/sample-002624.wav,2,england
./cv-valid-train/wav/sample-002651.wav,0,us
./cv-valid-train/wav/sample-002664.wav,0,us
./cv-valid-train/wav/sample-002685.wav,1,indian
./cv-valid-train/wav/sample-002687.wav,0,us
./cv-valid-train/wav/sample-002690.wav,2,england
./cv-valid-train/wav/sample-002696.wav,0,us
./cv-valid-train/wav/sample-002697.wav,0,us
./cv-valid-train/wav/sample-002700.wav,2,england
./cv-valid-train/wav/sample-002702.wav,1,indian
./cv-valid-train/wav/sample-002716.wav,2,england
./cv-valid-train/wav/sample-002719.wav,1,indian
./cv-valid-train/wav/sample-002721.wav,2,england
./cv-valid-train/wav/sample-002722.wav,2,england
./cv-valid-train/wav/sample-002723.wav,0,us
./cv-valid-train/wav/sample-002724.wav,2,england
./cv-valid-train/wav/sample-002733.wav,1,indian
./cv-valid-train/wav/sample-002736.wav,2,england
./cv-valid-train/wav/sample-002738.wav,2,england
./cv-valid-train/wav/sample-002750.wav,0,us
./cv-valid-train/wav/sample-002756.wav,1,indian
./cv-valid-train/wav/sample-002765.wav,0,us
./cv-valid-train/wav/sample-002767.wav,0,us
./cv-valid-train/wav/sample-002781.wav,0,us
./cv-valid-train/wav/sample-002789.wav,2,england
./cv-valid-train/wav/sample-002790.wav,2,england
./cv-valid-train/wav/sample-002811.wav,2,england
./cv-valid-train/wav/sample-002820.wav,2,england
./cv-valid-train/wav/sample-002823.wav,2,england
./cv-valid-train/wav/sample-002825.wav,1,indian
./cv-valid-train/wav/sample-002834.wav,0,us
./cv-valid-train/wav/sample-002838.wav,2,england
./cv-valid-train/wav/sample-002846.wav,1,indian
./cv-valid-train/wav/sample-002848.wav,2,england
./cv-valid-train/wav/sample-002853.wav,2,england
./cv-valid-train/wav/sample-002861.wav,1,indian
./cv-valid-train/wav/sample-002862.wav,0,us
./cv-valid-train/wav/sample-002869.wav,2,england
./cv-valid-train/wav/sample-002873.wav,0,us
./cv-valid-train/wav/sample-002877.wav,2,england
./cv-valid-train/wav/sample-002889.wav,1,indian
./cv-valid-train/wav/sample-002904.wav,2,england
./cv-valid-train/wav/sample-002908.wav,2,england
./cv-valid-train/wav/sample-002910.wav,0,us
./cv-valid-train/wav/sample-002924.wav,2,england
./cv-valid-train/wav/sample-002928.wav,2,england
./cv-valid-train/wav/sample-002930.wav,2,england
./cv-valid-train/wav/sample-002936.wav,0,us
./cv-valid-train/wav/sample-002943.wav,2,england
./cv-valid-train/wav/sample-002959.wav,0,us
./cv-valid-train/wav/sample-002964.wav,0,us
./cv-valid-train/wav/sample-002986.wav,0,us
./cv-valid-train/wav/sample-002987.wav,1,indian
./cv-valid-train/wav/sample-002990.wav,1,indian
./cv-valid-train/wav/sample-002991.wav,2,england
./cv-valid-train/wav/sample-002996.wav,0,us
./cv-valid-train/wav/sample-003001.wav,0,us
./cv-valid-train/wav/sample-003007.wav,0,us
./cv-valid-train/wav/sample-003015.wav,2,england
./cv-valid-train/wav/sample-003026.wav,2,england
./cv-valid-train/wav/sample-003030.wav,0,us
./cv-valid-train/wav/sample-003045.wav,0,us
./cv-valid-train/wav/sample-003050.wav,0,us
./cv-valid-train/wav/sample-003063.wav,2,england
./cv-valid-train/wav/sample-003070.wav,2,england
./cv-valid-train/wav/sample-003086.wav,0,us
./cv-valid-train/wav/sample-003090.wav,0,us
./cv-valid-train/wav/sample-003102.wav,2,england
./cv-valid-train/wav/sample-003106.wav,2,england
./cv-valid-train/wav/sample-003108.wav,0,us
./cv-valid-train/wav/sample-003112.wav,0,us
./cv-valid-train/wav/sample-003115.wav,0,us
./cv-valid-train/wav/sample-003120.wav,1,indian
./cv-valid-train/wav/sample-003121.wav,0,us
./cv-valid-train/wav/sample-003123.wav,2,england
./cv-valid-train/wav/sample-003132.wav,0,us
./cv-valid-train/wav/sample-003133.wav,0,us
./cv-valid-train/wav/sample-003141.wav,2,england
./cv-valid-train/wav/sample-003146.wav,0,us
./cv-valid-train/wav/sample-003161.wav,2,england
./cv-valid-train/wav/sample-003162.wav,0,us
./cv-valid-train/wav/sample-003165.wav,2,england
./cv-valid-train/wav/sample-003169.wav,1,indian
./cv-valid-train/wav/sample-003188.wav,0,us
./cv-valid-train/wav/sample-003191.wav,0,us
./cv-valid-train/wav/sample-003196.wav,1,indian
./cv-valid-train/wav/sample-003199.wav,0,us
./cv-valid-train/wav/sample-003213.wav,0,us
./cv-valid-train/wav/sample-003219.wav,0,us
./cv-valid-train/wav/sample-003224.wav,2,england
./cv-valid-train/wav/sample-003230.wav,1,indian
./cv-valid-train/wav/sample-003237.wav,2,england
./cv-valid-train/wav/sample-003239.wav,1,indian
./cv-valid-train/wav/sample-003255.wav,2,england
./cv-valid-train/wav/sample-003259.wav,2,england
./cv-valid-train/wav/sample-003261.wav,2,england
./cv-valid-train/wav/sample-003273.wav,2,england
./cv-valid-train/wav/sample-003278.wav,0,us
./cv-valid-train/wav/sample-003283.wav,1,indian
./cv-valid-train/wav/sample-003284.wav,0,us
./cv-valid-train/wav/sample-003286.wav,2,england
./cv-valid-train/wav/sample-003289.wav,2,england
./cv-valid-train/wav/sample-003291.wav,0,us
./cv-valid-train/wav/sample-003293.wav,2,england
./cv-valid-train/wav/sample-003294.wav,2,england
./cv-valid-train/wav/sample-003298.wav,0,us
./cv-valid-train/wav/sample-003300.wav,2,england
./cv-valid-train/wav/sample-003301.wav,2,england
./cv-valid-train/wav/sample-003304.wav,1,indian
./cv-valid-train/wav/sample-003308.wav,0,us
./cv-valid-train/wav/sample-003314.wav,2,england
./cv-valid-train/wav/sample-003326.wav,2,england
./cv-valid-train/wav/sample-003330.wav,0,us
./cv-valid-train/wav/sample-003336.wav,2,england
./cv-valid-train/wav/sample-003360.wav,0,us
./cv-valid-train/wav/sample-003364.wav,0,us
./cv-valid-train/wav/sample-003368.wav,1,indian
./cv-valid-train/wav/sample-003374.wav,0,us
./cv-valid-train/wav/sample-003378.wav,2,england
./cv-valid-train/wav/sample-003382.wav,2,england
./cv-valid-train/wav/sample-003383.wav,2,england
./cv-valid-train/wav/sample-003394.wav,2,england
./cv-valid-train/wav/sample-003395.wav,0,us
./cv-valid-train/wav/sample-003399.wav,2,england
./cv-valid-train/wav/sample-003417.wav,2,england
./cv-valid-train/wav/sample-003424.wav,0,us
./cv-valid-train/wav/sample-003432.wav,2,england
./cv-valid-train/wav/sample-003434.wav,2,england
./cv-valid-train/wav/sample-003444.wav,0,us
./cv-valid-train/wav/sample-003449.wav,2,england
./cv-valid-train/wav/sample-003464.wav,0,us
./cv-valid-train/wav/sample-003465.wav,2,england
./cv-valid-train/wav/sample-003474.wav,0,us
./cv-valid-train/wav/sample-003479.wav,1,indian
./cv-valid-train/wav/sample-003485.wav,1,indian
./cv-valid-train/wav/sample-003498.wav,1,indian
./cv-valid-train/wav/sample-003507.wav,2,england
./cv-valid-train/wav/sample-003528.wav,0,us
./cv-valid-train/wav/sample-003529.wav,0,us
./cv-valid-train/wav/sample-003531.wav,0,us
./cv-valid-train/wav/sample-003532.wav,0,us
./cv-valid-train/wav/sample-003533.wav,0,us
./cv-valid-train/wav/sample-003534.wav,2,england
./cv-valid-train/wav/sample-003552.wav,2,england
./cv-valid-train/wav/sample-003558.wav,0,us
./cv-valid-train/wav/sample-003560.wav,2,england
./cv-valid-train/wav/sample-003562.wav,2,england
./cv-valid-train/wav/sample-003564.wav,1,indian
./cv-valid-train/wav/sample-003570.wav,0,us
