file_path,class_id,class_name
./recordings/wav/english458.wav,0,usa
./recordings/wav/english459.wav,0,usa
./recordings/wav/english46.wav,0,usa
./recordings/wav/english460.wav,2,uk
./recordings/wav/english461.wav,0,usa
./recordings/wav/english462.wav,0,usa
./recordings/wav/english463.wav,0,usa
./recordings/wav/english465.wav,2,uk
./recordings/wav/english466.wav,0,usa
./recordings/wav/english468.wav,0,usa
./recordings/wav/english469.wav,0,usa
./recordings/wav/english47.wav,0,usa
./recordings/wav/english470.wav,2,uk
./recordings/wav/english473.wav,2,uk
./recordings/wav/english474.wav,0,usa
./recordings/wav/english475.wav,0,usa
./recordings/wav/english476.wav,0,usa
./recordings/wav/english477.wav,0,usa
./recordings/wav/english479.wav,0,usa
./recordings/wav/english480.wav,0,usa
./recordings/wav/english481.wav,0,usa
./recordings/wav/english482.wav,0,usa
./recordings/wav/english483.wav,0,usa
./recordings/wav/english485.wav,0,usa
./recordings/wav/english487.wav,2,uk
./recordings/wav/english488.wav,2,uk
./recordings/wav/english49.wav,0,usa
./recordings/wav/english492.wav,0,usa
./recordings/wav/english493.wav,0,usa
./recordings/wav/english494.wav,0,usa
./recordings/wav/english495.wav,0,usa
./recordings/wav/english496.wav,2,uk
./recordings/wav/english497.wav,0,usa
./recordings/wav/english499.wav,0,usa
./recordings/wav/english5.wav,0,usa
./recordings/wav/english50.wav,0,usa
./recordings/wav/english501.wav,0,usa
./recordings/wav/english502.wav,0,usa
./recordings/wav/english504.wav,0,usa
./recordings/wav/english506.wav,0,usa
./recordings/wav/english508.wav,0,usa
./recordings/wav/english509.wav,0,usa
./recordings/wav/english51.wav,0,usa
./recordings/wav/english510.wav,0,usa
./recordings/wav/english511.wav,0,usa
./recordings/wav/english512.wav,0,usa
./recordings/wav/english514.wav,0,usa
./recordings/wav/english515.wav,0,usa
./recordings/wav/english516.wav,0,usa
./recordings/wav/english517.wav,0,usa
./recordings/wav/english519.wav,1,india
./recordings/wav/english520.wav,0,usa
./recordings/wav/english521.wav,0,usa
./recordings/wav/english522.wav,0,usa
./recordings/wav/english523.wav,0,usa
./recordings/wav/english524.wav,0,usa
./recordings/wav/english525.wav,0,usa
./recordings/wav/english526.wav,0,usa
./recordings/wav/english527.wav,0,usa
./recordings/wav/english528.wav,0,usa
./recordings/wav/english529.wav,0,usa
./recordings/wav/english53.wav,0,usa
./recordings/wav/english530.wav,0,usa
./recordings/wav/english531.wav,0,usa
./recordings/wav/english532.wav,0,usa
./recordings/wav/english533.wav,0,usa
./recordings/wav/english534.wav,0,usa
./recordings/wav/english535.wav,0,usa
./recordings/wav/english536.wav,0,usa
./recordings/wav/english537.wav,0,usa
./recordings/wav/english538.wav,0,usa
./recordings/wav/english539.wav,0,usa
./recordings/wav/english54.wav,0,usa
./recordings/wav/english540.wav,0,usa
./recordings/wav/english541.wav,0,usa
./recordings/wav/english544.wav,0,usa
./recordings/wav/english545.wav,0,usa
./recordings/wav/english546.wav,0,usa
./recordings/wav/english547.wav,0,usa
./recordings/wav/english549.wav,2,uk
./recordings/wav/english55.wav,0,usa
./recordings/wav/english550.wav,0,usa
./recordings/wav/english551.wav,0,usa
./recordings/wav/english552.wav,0,usa
./recordings/wav/english553.wav,0,usa
./recordings/wav/english554.wav,0,usa
./recordings/wav/english555.wav,0,usa
./recordings/wav/english556.wav,0,usa
./recordings/wav/english558.wav,0,usa
./recordings/wav/english559.wav,0,usa
./recordings/wav/english56.wav,2,uk
./recordings/wav/english560.wav,0,usa
./recordings/wav/english561.wav,0,usa
./recordings/wav/english562.wav,0,usa
./recordings/wav/english563.wav,0,usa
./recordings/wav/english564.wav,0,usa
./recordings/wav/english565.wav,0,usa
./recordings/wav/english566.wav,2,uk
./recordings/wav/english567.wav,0,usa
./recordings/wav/english568.wav,0,usa
./recordings/wav/english57.wav,2,uk
./recordings/wav/english570.wav,0,usa
./recordings/wav/english571.wav,0,usa
./recordings/wav/english572.wav,0,usa
./recordings/wav/english573.wav,0,usa
./recordings/wav/english575.wav,0,usa
./recordings/wav/english576.wav,0,usa
./recordings/wav/english577.wav,0,usa
./recordings/wav/english578.wav,2,uk
./recordings/wav/english58.wav,2,uk
./recordings/wav/english59.wav,0,usa
./recordings/wav/english6.wav,0,usa
./recordings/wav/english60.wav,0,usa
./recordings/wav/english62.wav,0,usa
./recordings/wav/english63.wav,0,usa
./recordings/wav/english65.wav,0,usa
./recordings/wav/english66.wav,0,usa
./recordings/wav/english67.wav,0,usa
./recordings/wav/english68.wav,0,usa
./recordings/wav/english7.wav,0,usa
./recordings/wav/english70.wav,0,usa
./recordings/wav/english71.wav,0,usa
./recordings/wav/english74.wav,0,usa
./recordings/wav/english75.wav,0,usa
./recordings/wav/english76.wav,0,usa
./recordings/wav/english78.wav,0,usa
./recordings/wav/english79.wav,0,usa
./recordings/wav/english80.wav,2,uk
./recordings/wav/english81.wav,0,usa
./recordings/wav/english82.wav,0,usa
./recordings/wav/english83.wav,0,usa
./recordings/wav/english85.wav,2,uk
./recordings/wav/english86.wav,0,usa
./recordings/wav/english88.wav,0,usa
./recordings/wav/english89.wav,0,usa
./recordings/wav/english9.wav,0,usa
./recordings/wav/english90.wav,0,usa
./recordings/wav/english92.wav,0,usa
./recordings/wav/english93.wav,0,usa
./recordings/wav/english94.wav,0,usa
./recordings/wav/english95.wav,0,usa
./recordings/wav/english96.wav,0,usa
./recordings/wav/english97.wav,0,usa
./recordings/wav/english98.wav,0,usa
./recordings/wav/english99.wav,0,usa
./recordings/wav/farsi14.wav,0,usa
./recordings/wav/french18.wav,0,usa
./recordings/wav/french61.wav,1,india
./recordings/wav/greek12.wav,0,usa
./recordings/wav/greek14.wav,0,usa
./recordings/wav/gujarati1.wav,1,india
./recordings/wav/gujarati2.wav,1,india
./recordings/wav/gujarati4.wav,1,india
./recordings/wav/gujarati5.wav,1,india
./recordings/wav/gujarati6.wav,1,india
./recordings/wav/gujarati7.wav,1,india
./recordings/wav/gujarati8.wav,1,india
./recordings/wav/gujarati9.wav,1,india
./recordings/wav/hindi1.wav,1,india
./recordings/wav/hindi10.wav,1,india
./recordings/wav/hindi11.wav,1,india
./recordings/wav/hindi12.wav,1,india
./recordings/wav/hindi13.wav,1,india
./recordings/wav/hindi14.wav,1,india
./recordings/wav/hindi15.wav,1,india
./recordings/wav/hindi16.wav,1,india
./recordings/wav/hindi17.wav,1,india
./recordings/wav/hindi18.wav,1,india
./recordings/wav/hindi2.wav,1,india
./recordings/wav/hindi3.wav,1,india
./recordings/wav/hindi4.wav,1,india
./recordings/wav/hindi5.wav,1,india
./recordings/wav/hindi6.wav,1,india
./recordings/wav/hindi7.wav,1,india
./recordings/wav/hindi8.wav,1,india
./recordings/wav/hindi9.wav,1,india
./recordings/wav/hindko1.wav,1,india
./recordings/wav/kannada1.wav,1,india
./recordings/wav/kikongo1.wav,0,usa
./recordings/wav/konkani1.wav,1,india
./recordings/wav/korean42.wav,0,usa
./recordings/wav/malayalam1.wav,1,india
./recordings/wav/malayalam2.wav,1,india
./recordings/wav/malayalam3.wav,1,india
./recordings/wav/mandarin58.wav,0,usa
./recordings/wav/mandarin7.wav,0,usa
./recordings/wav/marathi1.wav,1,india
./recordings/wav/marathi2.wav,1,india
./recordings/wav/marathi3.wav,1,india
./recordings/wav/oriya1.wav,1,india
./recordings/wav/oriya2.wav,1,india
./recordings/wav/pashto10.wav,1,india
./recordings/wav/pashto4.wav,1,india
./recordings/wav/portuguese40.wav,2,uk
./recordings/wav/punjabi1.wav,1,india
./recordings/wav/punjabi10.wav,1,india
./recordings/wav/punjabi2.wav,1,india
./recordings/wav/punjabi3.wav,1,india
./recordings/wav/punjabi4.wav,1,india
./recordings/wav/punjabi5.wav,1,india
./recordings/wav/punjabi6.wav,1,india
./recordings/wav/punjabi7.wav,1,india
./recordings/wav/punjabi8.wav,1,india
./recordings/wav/punjabi9.wav,1,india
./recordings/wav/russian39.wav,0,usa
./recordings/wav/sindhi1.wav,1,india
./recordings/wav/sinhala6.wav,1,india
./recordings/wav/spanish72.wav,0,usa
./recordings/wav/tagalog17.wav,0,usa
./recordings/wav/tamil1.wav,1,india
./recordings/wav/tamil2.wav,1,india
./recordings/wav/tamil3.wav,1,india
./recordings/wav/tamil4.wav,1,india
./recordings/wav/tamil5.wav,1,india
./recordings/wav/tamil6.wav,1,india
./recordings/wav/telugu1.wav,1,india
./recordings/wav/telugu2.wav,1,india
./recordings/wav/tibetan3.wav,1,india
./recordings/wav/twi5.wav,0,usa
./recordings/wav/urdu1.wav,1,india
./recordings/wav/urdu10.wav,1,india
./recordings/wav/urdu11.wav,1,india
./recordings/wav/urdu12.wav,1,india
./recordings/wav/urdu13.wav,1,india
./recordings/wav/urdu14.wav,1,india
./recordings/wav/urdu15.wav,1,india
./recordings/wav/urdu16.wav,1,india
./recordings/wav/urdu2.wav,1,india
./recordings/wav/urdu3.wav,1,india
./recordings/wav/urdu5.wav,1,india
./recordings/wav/urdu6.wav,1,india
./recordings/wav/urdu7.wav,1,india
./recordings/wav/urdu9.wav,0,usa
./recordings/wav/yiddish3.wav,0,usa
./recordings/wav/yupik1.wav,0,usa
./recordings/wav/urdu14.wav,1,india
./recordings/wav/gujarati4.wav,1,india
./recordings/wav/tamil5.wav,1,india
./recordings/wav/hindi4.wav,1,india
./recordings/wav/pashto10.wav,1,india
./recordings/wav/punjabi6.wav,1,india
./recordings/wav/bengali9.wav,1,india
./recordings/wav/hindi7.wav,1,india
./recordings/wav/hindi7.wav,1,india
./recordings/wav/telugu2.wav,1,india
./recordings/wav/urdu14.wav,1,india
./recordings/wav/kannada1.wav,1,india
./recordings/wav/telugu1.wav,1,india
./recordings/wav/telugu1.wav,1,india
./recordings/wav/oriya2.wav,1,india
./recordings/wav/hindi5.wav,1,india
./recordings/wav/tamil1.wav,1,india
./recordings/wav/urdu14.wav,1,india
./recordings/wav/hindi16.wav,1,india
./recordings/wav/marathi1.wav,1,india
./recordings/wav/hindi6.wav,1,india
./recordings/wav/marathi3.wav,1,india
./recordings/wav/punjabi4.wav,1,india
./recordings/wav/urdu3.wav,1,india
./recordings/wav/punjabi10.wav,1,india
./recordings/wav/gujarati8.wav,1,india
./recordings/wav/tamil6.wav,1,india
./recordings/wav/hindi9.wav,1,india
./recordings/wav/urdu13.wav,1,india
./recordings/wav/hindi14.wav,1,india
./recordings/wav/gujarati2.wav,1,india
./recordings/wav/urdu13.wav,1,india
./recordings/wav/hindi3.wav,1,india
./recordings/wav/punjabi8.wav,1,india
./recordings/wav/hindi15.wav,1,india
./recordings/wav/hindi6.wav,1,india
./recordings/wav/bengali9.wav,1,india
./recordings/wav/urdu2.wav,1,india
./recordings/wav/gujarati7.wav,1,india
./recordings/wav/hindi2.wav,1,india
./recordings/wav/bengali11.wav,1,india
./recordings/wav/tamil6.wav,1,india
./recordings/wav/urdu3.wav,1,india
./recordings/wav/kannada1.wav,1,india
./recordings/wav/hindi10.wav,1,india
./recordings/wav/bengali6.wav,1,india
./recordings/wav/punjabi1.wav,1,india
./recordings/wav/urdu7.wav,1,india
./recordings/wav/punjabi5.wav,1,india
./recordings/wav/urdu2.wav,1,india
./recordings/wav/marathi1.wav,1,india
./recordings/wav/tamil1.wav,1,india
./recordings/wav/malayalam3.wav,1,india
./recordings/wav/hindi8.wav,1,india
./recordings/wav/hindi1.wav,1,india
./recordings/wav/punjabi9.wav,1,india
./recordings/wav/hindi1.wav,1,india
./recordings/wav/punjabi2.wav,1,india
./recordings/wav/urdu7.wav,1,india
./recordings/wav/gujarati5.wav,1,india
./recordings/wav/gujarati6.wav,1,india
./recordings/wav/punjabi1.wav,1,india
./recordings/wav/punjabi5.wav,1,india
./recordings/wav/gujarati7.wav,1,india
./recordings/wav/punjabi10.wav,1,india
./recordings/wav/urdu1.wav,1,india
./recordings/wav/hindi12.wav,1,india
./recordings/wav/bengali11.wav,1,india
./recordings/wav/gujarati4.wav,1,india
./recordings/wav/urdu5.wav,1,india
./recordings/wav/punjabi7.wav,1,india
./recordings/wav/urdu16.wav,1,india
./recordings/wav/marathi3.wav,1,india
./recordings/wav/hindi5.wav,1,india
./recordings/wav/urdu16.wav,1,india
./recordings/wav/malayalam2.wav,1,india
./recordings/wav/urdu14.wav,1,india
./recordings/wav/punjabi9.wav,1,india
./recordings/wav/konkani1.wav,1,india
./recordings/wav/urdu13.wav,1,india
./recordings/wav/pashto10.wav,1,india
./recordings/wav/malayalam2.wav,1,india
./recordings/wav/punjabi6.wav,1,india
./recordings/wav/urdu15.wav,1,india
./recordings/wav/gujarati9.wav,1,india
./recordings/wav/tamil3.wav,1,india
./recordings/wav/urdu16.wav,1,india
./recordings/wav/punjabi2.wav,1,india
./recordings/wav/urdu6.wav,1,india
./recordings/wav/urdu5.wav,1,india
./recordings/wav/bengali9.wav,1,india
./recordings/wav/hindi18.wav,1,india
./recordings/wav/tamil3.wav,1,india
./recordings/wav/hindi5.wav,1,india
./recordings/wav/urdu2.wav,1,india
./recordings/wav/punjabi6.wav,1,india
./recordings/wav/punjabi7.wav,1,india
./recordings/wav/punjabi4.wav,1,india
./recordings/wav/urdu2.wav,1,india
./recordings/wav/urdu14.wav,1,india
./recordings/wav/marathi1.wav,1,india
./recordings/wav/french61.wav,1,india
./recordings/wav/hindi5.wav,1,india
./recordings/wav/bengali14.wav,1,india
./recordings/wav/urdu16.wav,1,india
./recordings/wav/urdu10.wav,1,india
./recordings/wav/punjabi10.wav,1,india
./recordings/wav/gujarati8.wav,1,india
./recordings/wav/gujarati1.wav,1,india
./recordings/wav/urdu1.wav,1,india
./recordings/wav/hindi8.wav,1,india
./recordings/wav/hindi10.wav,1,india
./recordings/wav/hindi12.wav,1,india
./recordings/wav/gujarati7.wav,1,india
./recordings/wav/hindi8.wav,1,india
./recordings/wav/tamil1.wav,1,india
./recordings/wav/urdu10.wav,1,india
./recordings/wav/tamil6.wav,1,india
./recordings/wav/bengali14.wav,1,india
./recordings/wav/oriya2.wav,1,india
./recordings/wav/urdu12.wav,1,india
./recordings/wav/pashto4.wav,1,india
./recordings/wav/punjabi5.wav,1,india
./recordings/wav/malayalam1.wav,1,india
./recordings/wav/punjabi1.wav,1,india
./recordings/wav/sindhi1.wav,1,india
./recordings/wav/gujarati8.wav,1,india
./recordings/wav/marathi1.wav,1,india
./recordings/wav/tamil2.wav,1,india
./recordings/wav/urdu16.wav,1,india
./recordings/wav/malayalam1.wav,1,india
./recordings/wav/urdu12.wav,1,india
./recordings/wav/sindhi1.wav,1,india
./recordings/wav/gujarati9.wav,1,india
./recordings/wav/hindi11.wav,1,india
./recordings/wav/urdu16.wav,1,india
./recordings/wav/urdu5.wav,1,india
./recordings/wav/telugu2.wav,1,india
./recordings/wav/urdu10.wav,1,india
./recordings/wav/hindi8.wav,1,india
./recordings/wav/punjabi10.wav,1,india
./recordings/wav/bengali11.wav,1,india
./recordings/wav/malayalam1.wav,1,india
./recordings/wav/urdu12.wav,1,india
./recordings/wav/urdu7.wav,1,india
./recordings/wav/hindi5.wav,1,india
./recordings/wav/urdu2.wav,1,india
./recordings/wav/urdu7.wav,1,india
./recordings/wav/urdu5.wav,1,india
./recordings/wav/gujarati8.wav,1,india
./recordings/wav/gujarati2.wav,1,india
./recordings/wav/telugu2.wav,1,india
./recordings/wav/bengali9.wav,1,india
./recordings/wav/bengali9.wav,1,india
./recordings/wav/hindi14.wav,1,india
./recordings/wav/punjabi8.wav,1,india
./recordings/wav/hindi18.wav,1,india
./recordings/wav/konkani1.wav,1,india
./recordings/wav/english519.wav,1,india
./recordings/wav/hindko1.wav,1,india
./recordings/wav/urdu15.wav,1,india
./recordings/wav/punjabi9.wav,1,india
./recordings/wav/bengali9.wav,1,india
./recordings/wav/telugu2.wav,1,india
./recordings/wav/hindi1.wav,1,india
./recordings/wav/marathi2.wav,1,india
./recordings/wav/marathi2.wav,1,india
./recordings/wav/tamil2.wav,1,india
./recordings/wav/malayalam1.wav,1,india
./recordings/wav/english111.wav,1,india
./recordings/wav/sindhi1.wav,1,india
./recordings/wav/oriya1.wav,1,india
./recordings/wav/sindhi1.wav,1,india
./recordings/wav/urdu12.wav,1,india
./recordings/wav/oriya1.wav,1,india
./recordings/wav/gujarati7.wav,1,india
